_stopped_line,_level,_lost_level,_error,_game_error_reason,_help_predicted_value,_code,_game_progression,_date,_duration,_execution_speed_changed,_extra_lines_number,_type,_id,_help_prediction_confidence,_game_time,_object_id,_student,_execution_speed_multiplier
,"[""Level 6""]",,,,,,,2024-10-01T12:14:21.143+02:00,PT4.383S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf39456b8e03f1ab7183,,PT211S,https://py-rates.org/xAPI/activities/contents/condi-2bran,kqQrtAk,
,"[""Level 3""]",,"Ligne 11 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(3):
	avancer()
sauter_hauteur(5)
for _ in range(3):
	avancer()
sauter_hauteur(5)
for _ in range(3):
	avancer()
sauter_hauteur(2)
for _ in range(3):
	avancer()
	",,2024-10-01T12:14:20.102+02:00,PT13.65S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf0d456b8e03f1ab70b2,,PT881S,https://py-rates.org/xAPI/activities/programs/game-error,ec7hfL8,3
,"[""Level 3""]",,"Ligne 9 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
avancer()
message=lire_nombre()
avancer()
sauter_hauteur(1)
avancer()
avancer()
message=lire_nombre()
avancer()",,2024-10-01T12:14:17.141+02:00,PT8.246S,,,https://py-rates.org/xAPI/verbs/launched,66fbcefc4c323c03dfa7aedb,,PT812S,https://py-rates.org/xAPI/activities/programs/game-error,1PxBxAu,3
,"[""Level 5""]",,,,,"if condition:
	instructions 
else:
	instructions",,2024-10-01T12:14:15.160+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fbcbfc4c323c03dfa7adbf,,PT135S,https://py-rates.org/xAPI/activities/properties/copied-text,jN7VfTE,
,"[""Level 5""]",,,,,"avancer()
sauter_haut()
for _ in range(15):
	ma_var=mesurer_hauteur()
	if ma_var == 2 : 
		sauter_haut()
	elif ma_var== 1 :
		sauter()
	else: 
			avancer()
ouvrir()
		",,2024-10-01T12:14:13.540+02:00,PT18.199S,,,https://py-rates.org/xAPI/verbs/launched,66fbcbf5456b8e03f1ab6eb0,,PT608S,https://py-rates.org/xAPI/activities/programs/level-completed,nbfDnDS,3
,"[""Level 4""]",,,,,"message = ""gau""
avancer()
for _ in range(3):
	message = lire_chaine()
	if message == ""gau"":
		gauche()
		avancer()
		avancer()
	else :
		droite()
		avancer()
		avancer()",60,2024-10-01T12:14:13.537+02:00,PT8.725S,,,https://py-rates.org/xAPI/verbs/launched,66fbcc14456b8e03f1ab6ee8,,PT1043S,https://py-rates.org/xAPI/activities/programs/fully-executed,aCq8cYG,3
,"[""Level 3""]",,,,,,,2024-10-01T12:14:12.619+02:00,PT5.85S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf33456b8e03f1ab7143,,PT657S,https://py-rates.org/xAPI/activities/contents/while-simple,WNmm7gz,
,"[""Level 4""]",,,,,"avancer()
lire_chaine()
ma_var = lire_chaine()
ma_var = lire_chaine()
if ma_var == ""gau"" :
	gauche()
	avancer()
else:
	droite()
	avancer()
	avancer()",20,2024-10-01T12:14:12.319+02:00,PT4.069S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf124c323c03dfa7aff5,,PT1125S,https://py-rates.org/xAPI/activities/programs/fully-executed,FPu7xpq,3
,"[""Level 4""]",,Ligne 4 : Impossible de lire un message à cet emplacement,read-message-location,,"for _ in range(5):
	avancer()
	avancer()
	lire_chaine()
	message = lire_chaine()",,2024-10-01T12:14:10.239+02:00,PT1.44S,,,https://py-rates.org/xAPI/verbs/launched,66fbcceb456b8e03f1ab6ef8,,PT121S,https://py-rates.org/xAPI/activities/programs/game-error,KithBLH,3
,"[""Level 4""]",,,,,avancer(,,2024-10-01T12:14:10.101+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fbcf124c323c03dfa7aff4,,PT1119S,https://py-rates.org/xAPI/activities/properties/copied-text,FPu7xpq,
,"[""Level 5""]",,,,,"if condition:
	instructions 
else:
	instructions",,2024-10-01T12:14:09.428+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbcbfc4c323c03dfa7adbc,,PT129S,https://py-rates.org/xAPI/activities/contents/condi-2bran,jN7VfTE,
,"[""Level 5""]",,,,,,,2024-10-01T12:14:07.831+02:00,PT3.1S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcbfc4c323c03dfa7adbd,,PT131S,https://py-rates.org/xAPI/activities/contents/condi-2bran,jN7VfTE,
,"[""Level 5""]",,,,,,,2024-10-01T12:14:07.831+02:00,PT3.1S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcbfc4c323c03dfa7adbe,,PT131S,https://py-rates.org/xAPI/activities/contents/condi-3bran,jN7VfTE,
,"[""Level 3""]",,,,,,,2024-10-01T12:14:07.765+02:00,PT31.965S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf034c323c03dfa7af72,,PT947S,https://py-rates.org/xAPI/activities/contents/var-type,fZPxgSi,
,"[""Level 4""]",,,,,avancer(,,2024-10-01T12:14:07.706+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbcf124c323c03dfa7aff3,,PT1117S,https://py-rates.org/xAPI/activities/contents/control-functions,FPu7xpq,
,"[""Level 3""]",,,,,,,2024-10-01T12:14:07.665+02:00,PT32.065S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf034c323c03dfa7af71,,PT947S,https://py-rates.org/xAPI/activities/contents/var-usage,fZPxgSi,
,"[""Level 3""]",,"Ligne 5 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(4):
	avancer()
message = lire_nombre()
avancer()
sauter_hauteur(message)",,2024-10-01T12:14:05.727+02:00,PT6.933S,,,https://py-rates.org/xAPI/verbs/launched,66fbccfc456b8e03f1ab6f65,,PT1336S,https://py-rates.org/xAPI/activities/programs/game-error,yWr94BN,3
,"[""Level 3""]",,,,,,,2024-10-01T12:14:03.832+02:00,PT3.9S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf034c323c03dfa7af6f,,PT916S,https://py-rates.org/xAPI/activities/contents/var-creation,fZPxgSi,
,"[""Level 3""]",,,,,,,2024-10-01T12:14:03.832+02:00,PT35.898S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf034c323c03dfa7af70,,PT947S,https://py-rates.org/xAPI/activities/contents/var-modification,fZPxgSi,
,"[""Level 4""]",,Ligne 3 : Impossible de lire un message à cet emplacement,read-message-location,,"for _ in range(5):
	avancer()
	lire_chaine()
	message = lire_chaine()",,2024-10-01T12:13:57.290+02:00,PT2.239S,,,https://py-rates.org/xAPI/verbs/launched,66fbcceb456b8e03f1ab6ef7,,PT109S,https://py-rates.org/xAPI/activities/programs/game-error,KithBLH,3
,"[""Level 5""]",,,,,"for _ in range(nombre):
	instructions",,2024-10-01T12:13:56.476+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fbcbfc4c323c03dfa7adbb,,PT116S,https://py-rates.org/xAPI/activities/properties/copied-text,jN7VfTE,
,"[""Level 5""]",,,,,"for _ in range(nombre):
	instructions",,2024-10-01T12:13:53.140+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbcbfc4c323c03dfa7adb8,,PT113S,https://py-rates.org/xAPI/activities/contents/for-simple,jN7VfTE,
,"[""Level 4""]",,,,,,,2024-10-01T12:13:52.651+02:00,PT15.816S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcc14456b8e03f1ab6ee6,,PT1029S,https://py-rates.org/xAPI/activities/contents/condi-1bran,aCq8cYG,
,"[""Level 4""]",,,,,,,2024-10-01T12:13:52.651+02:00,PT15.816S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcc14456b8e03f1ab6ee7,,PT1029S,https://py-rates.org/xAPI/activities/contents/condi-2bran,aCq8cYG,
,"[""Level 3""]",,"Ligne 8 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(3):
	avancer()
sauter_hauteur(5)
for _ in range(3):
	avancer()
sauter_hauteur(2)
for _ in range(3):
	avancer()
sauter_hauteur(2)
for _ in range(3):
	avancer()
	",,2024-10-01T12:13:51.403+02:00,PT9.011S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf0d456b8e03f1ab70b1,,PT848S,https://py-rates.org/xAPI/activities/programs/game-error,ec7hfL8,3
,"[""Level 5""]",,,,,,,2024-10-01T12:13:50.932+02:00,PT3.133S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcbfc4c323c03dfa7adb9,,PT114S,https://py-rates.org/xAPI/activities/contents/for-simple,jN7VfTE,
,"[""Level 3""]",,Ligne 10 : Impossible de lire un message à cet emplacement,read-message-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
avancer()
message=lire_nombre()
avancer()
sauter_hauteur(1)
avancer()
message=lire_nombre()
avancer()",,2024-10-01T12:13:50.291+02:00,PT9.201S,,,https://py-rates.org/xAPI/verbs/launched,66fbcefc4c323c03dfa7aeda,,PT786S,https://py-rates.org/xAPI/activities/programs/game-error,1PxBxAu,3
,"[""Level 6""]",,"Ligne 2 : Le nom 'hauteur' n'est pas défini",,,"for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:48.071+02:00,PT0.068S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7182,,PT174S,https://py-rates.org/xAPI/activities/programs/syntactic-error,kqQrtAk,3
,"[""Level 5""]",,,,,,,2024-10-01T12:13:47.949+02:00,PT6.116S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcbfc4c323c03dfa7adba,,PT114S,https://py-rates.org/xAPI/activities/contents/for-counter-0,jN7VfTE,
,"[""Level 4""]",,Ligne 1 : TypeError: range() takes at least 1 arguments (0 given),,,"for _ in range():
	avancer()
	lire_chaine()
	message = lire_chaine()",,2024-10-01T12:13:47.378+02:00,PT0.077S,,,https://py-rates.org/xAPI/verbs/launched,66fbcceb456b8e03f1ab6ef6,,PT97S,https://py-rates.org/xAPI/activities/programs/semantic-error,KithBLH,3
,"[""Level 3""]",,,,,,,2024-10-01T12:13:47.307+02:00,PT15.299S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcda8456b8e03f1ab6fa8,,PT1235S,https://py-rates.org/xAPI/activities/contents/var-creation,RC1k6P6,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:47.307+02:00,PT54.297S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcda8456b8e03f1ab6faa,,PT1273S,https://py-rates.org/xAPI/activities/contents/var-modification,RC1k6P6,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:47.307+02:00,PT54.297S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcda8456b8e03f1ab6fab,,PT1273S,https://py-rates.org/xAPI/activities/contents/var-usage,RC1k6P6,
,"[""Level 4""]",,,,,"avancer()
lire_chaine()
ma_var = lire_chaine()
ma_var = lire_chaine()
if ma_var == ""gau"" :
	gauche()
	avancer()
else:
	droite()
	avancer()",10,2024-10-01T12:13:46.326+02:00,PT2.703S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf124c323c03dfa7aff2,,PT1099S,https://py-rates.org/xAPI/activities/programs/fully-executed,FPu7xpq,3
,"[""Level 3""]",,,,,"ma_var = 8
sauter_hauteur(ma_var)",,2024-10-01T12:13:46.254+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbcbc54c323c03dfa7adb3,,PT1870S,https://py-rates.org/xAPI/activities/contents/var-usage,WX54QGZ,
,"[""Level 3""]",,"Ligne 5 : Le nom 'lire_message' n'est pas défini",,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
lire_message()
",,2024-10-01T12:13:46.063+02:00,PT5.484S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf33456b8e03f1ab7142,,PT631S,https://py-rates.org/xAPI/activities/programs/syntactic-error,WNmm7gz,3
,"[""Level 4""]",,"Ligne 5 : Pour tester une égalité, il faut utiliser le double égal '=='.",,,"message = ""gau""
avancer()
for _ in range(3):
	message = lire_chaine()
	if message = ""gau"":
		gauche()
		avancer()
		avancer()
	else :
		droite()
		avancer()
		avancer()",,2024-10-01T12:13:45.352+02:00,PT0.029S,,,https://py-rates.org/xAPI/verbs/launched,66fbcc14456b8e03f1ab6ee5,,PT1006S,https://py-rates.org/xAPI/activities/programs/syntactic-error,aCq8cYG,3
,"[""Level 5""]",,,,,"avancer()
sauter_haut()
for _ in range(15):
	ma_var=mesurer_hauteur()
	if ma_var == 2 : 
		sauter_haut()
	elif ma_var== 1 :
		sauter()
	else: 
			avancer()
		",100,2024-10-01T12:13:45.212+02:00,PT18.237S,,,https://py-rates.org/xAPI/verbs/launched,66fbcbf5456b8e03f1ab6eaf,,PT580S,https://py-rates.org/xAPI/activities/programs/fully-executed,nbfDnDS,3
,"[""Level 3""]",,,,,,,2024-10-01T12:13:43.974+02:00,PT3.3S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcbc54c323c03dfa7adb4,,PT1871S,https://py-rates.org/xAPI/activities/contents/var-modification,WX54QGZ,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:43.733+02:00,PT11.966S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf034c323c03dfa7af6d,,PT904S,https://py-rates.org/xAPI/activities/contents/for-simple,fZPxgSi,
,"[""Level 6""]",,,,,"
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:43.571+02:00,PT0.012S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7181,,PT169S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 5""]",,,,,"for compteur in range(n1,n2):
	instructions",,2024-10-01T12:13:41.391+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fbcbfc4c323c03dfa7adb7,,PT101S,https://py-rates.org/xAPI/activities/properties/copied-text,jN7VfTE,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:41.350+02:00,PT14.349S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf034c323c03dfa7af6e,,PT904S,https://py-rates.org/xAPI/activities/contents/for-counter-0,fZPxgSi,
,"[""Level 3""]",,Ligne 7 : Impossible de lire un message à cet emplacement,read-message-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
for _ in range(5):
	avancer()
	message = lire_nombre()
	avancer()
	sauter_hauteur(message)
	avancer()",,2024-10-01T12:13:39.709+02:00,PT24.05S,,,https://py-rates.org/xAPI/verbs/launched,66fbcc044c323c03dfa7adca,,PT1461S,https://py-rates.org/xAPI/activities/programs/game-error,Tb7cjXu,3
,"[""Level 3""]",,,,,,,2024-10-01T12:13:38.240+02:00,PT20.149S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf01456b8e03f1ab705f,,PT1126S,https://py-rates.org/xAPI/activities/contents/var-type,CCEnqrs,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:38.240+02:00,PT22.382S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf01456b8e03f1ab7060,,PT1128S,https://py-rates.org/xAPI/activities/contents/var-usage,CCEnqrs,
,"[""Level 5""]",,,,,"for compteur in range(n1,n2):
	instructions",,2024-10-01T12:13:37.382+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbcbfc4c323c03dfa7adb6,,PT97S,https://py-rates.org/xAPI/activities/contents/for-counter-n,jN7VfTE,
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:37.122+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7180,,PT163S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:36.945+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab717f,,PT163S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:36.639+02:00,PT0.011S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab717e,,PT163S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:36.439+02:00,PT0.01S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab717d,,PT162S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:36.225+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab717c,,PT162S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:36.006+02:00,PT0.011S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab717b,,PT162S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:35.805+02:00,PT0.009S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab717a,,PT162S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:35.497+02:00,PT0.012S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7179,,PT161S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:35.289+02:00,PT0.012S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7178,,PT161S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:35.106+02:00,PT0.012S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7177,,PT161S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 3""]",,Ligne 5 : TypeError: range() takes at least 1 arguments (0 given),,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
for compteur in range():
	sauter_hauteur(4)
	coup()",,2024-10-01T12:13:35.092+02:00,PT5.404S,,,https://py-rates.org/xAPI/verbs/launched,66fbcd824c323c03dfa7ae5e,,PT466S,https://py-rates.org/xAPI/activities/programs/semantic-error,5p4fx4Y,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:33.523+02:00,PT0.012S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7176,,PT160S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:33.189+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7175,,PT159S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:33.026+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7174,,PT159S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:32.825+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7173,,PT159S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 3""]",,,,,,,2024-10-01T12:13:32.740+02:00,PT3.733S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf01456b8e03f1ab705d,,PT1104S,https://py-rates.org/xAPI/activities/contents/for-simple,CCEnqrs,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:32.740+02:00,PT3.733S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf01456b8e03f1ab705e,,PT1104S,https://py-rates.org/xAPI/activities/contents/for-counter-0,CCEnqrs,
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:32.641+02:00,PT0.013S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7172,,PT159S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 6""]",,,,,"hauteur = 0
for _ in range(6):
	sauter_hauteur(hauteur)
	avancer()
	hauteur = hauteur +1
	",,2024-10-01T12:13:31.913+02:00,PT0.019S,,1,https://py-rates.org/xAPI/verbs/launched,66fbcf39456b8e03f1ab7171,,PT158S,https://py-rates.org/xAPI/activities/programs/too-many-lines,kqQrtAk,3
,"[""Level 3""]",,,,,,,2024-10-01T12:13:30.041+02:00,PT6.283S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcda8456b8e03f1ab6fa5,,PT1209S,https://py-rates.org/xAPI/activities/contents/var-creation,RC1k6P6,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:30.041+02:00,PT6.283S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcda8456b8e03f1ab6fa6,,PT1209S,https://py-rates.org/xAPI/activities/contents/var-modification,RC1k6P6,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:30.041+02:00,PT6.283S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcda8456b8e03f1ab6fa7,,PT1209S,https://py-rates.org/xAPI/activities/contents/var-usage,RC1k6P6,
,"[""Level 3""]",,,,,"sauter_hauteur(4)
avancer()",,2024-10-01T12:13:28.535+02:00,,,,https://py-rates.org/xAPI/verbs/pasted,66fbcd824c323c03dfa7ae5d,,PT455S,https://py-rates.org/xAPI/activities/properties/copied-text,5p4fx4Y,
,"[""Level 4""]",,,,,,,2024-10-01T12:13:28.166+02:00,PT13.566S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf124c323c03dfa7aff1,,PT1091S,https://py-rates.org/xAPI/activities/contents/condi-2bran,FPu7xpq,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:28.124+02:00,PT3.733S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf01456b8e03f1ab705b,,PT1099S,https://py-rates.org/xAPI/activities/contents/condi-1bran,CCEnqrs,
,"[""Level 3""]",,,,,,,2024-10-01T12:13:28.124+02:00,PT3.733S,,,https://py-rates.org/xAPI/verbs/consulted,66fbcf01456b8e03f1ab705c,,PT1099S,https://py-rates.org/xAPI/activities/contents/condi-2bran,CCEnqrs,
,"[""Level 3""]",,"Ligne 11 : Impossible d'avancer vers cet emplacement",walk-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
for _ in range(3):
	avancer()
sauter_hauteur(5)
for _ in range(3):
	avancer()
sauter_hauteur(2)
for _ in range(3):
	avancer()
sauter_hauteur(2)
for _ in range(3):
	avancer()
	",,2024-10-01T12:13:27.972+02:00,PT12.842S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf0d456b8e03f1ab70b0,,PT829S,https://py-rates.org/xAPI/activities/programs/game-error,ec7hfL8,3
,"[""Level 3""]",,,,,"sauter_hauteur(4)
avancer()",,2024-10-01T12:13:25.878+02:00,,,,https://py-rates.org/xAPI/verbs/copied,66fbcd824c323c03dfa7ae5c,,PT452S,https://py-rates.org/xAPI/activities/contents/code-editor,5p4fx4Y,
,"[""Level 3""]",,Ligne 5 : Impossible de lire un message à cet emplacement,read-message-location,,"sauter_hauteur(4)
avancer()
sauter_hauteur(3)
avancer()
lire_nombre()
",,2024-10-01T12:13:21.098+02:00,PT5.465S,,,https://py-rates.org/xAPI/verbs/launched,66fbcf33456b8e03f1ab7141,,PT606S,https://py-rates.org/xAPI/activities/programs/game-error,WNmm7gz,3
,"[""Level 5""]",,,,,"avancer()
sauter_haut()
for _ in range(3):
	ma_var=mesurer_hauteur()
	if ma_var == 2 : 
		sauter_haut()
	elif ma_var== 1 :
		sauter()
	else: 
			avancer()
		",29,2024-10-01T12:13:18.692+02:00,PT4.937S,,,https://py-rates.org/xAPI/verbs/launched,66fbcbf5456b8e03f1ab6eae,,PT541S,https://py-rates.org/xAPI/activities/programs/fully-executed,nbfDnDS,3
